Date;Team;Opponent;For;Against;Venue;Result;Season;MD;Result Margin
30.04.2023;FC Khimki;Lokomotiv Moscow;1;5;A;L;2022/23;25;-4
06.05.2023;FC Khimki;Dinamo Moscow;0;1;H;L;2022/23;26;-1
06.05.2023;Dinamo Moscow;FC Khimki;1;0;A;W;2022/23;26;1
06.05.2023;Torpedo Moscow;Akhmat Grozny;1;5;H;L;2022/23;26;-4
06.05.2023;Akhmat Grozny;Torpedo Moscow;5;1;A;W;2022/23;26;4
06.05.2023;Rostov;Fakel Voronezh;0;2;H;L;2022/23;26;-2
06.05.2023;Fakel Voronezh;Rostov;2;0;A;W;2022/23;26;2
07.05.2023;Nizhny Novgorod;Ural;0;0;H;D;2022/23;26;0
07.05.2023;Ural;Nizhny Novgorod;0;0;A;D;2022/23;26;0
07.05.2023;CSKA Moscow;Orenburg;2;1;H;W;2022/23;26;1
07.05.2023;Orenburg;CSKA Moscow;1;2;A;L;2022/23;26;-1
07.05.2023;Zenit St Petersburg;Spartak Moscow;3;2;H;W;2022/23;26;1
07.05.2023;Spartak Moscow;Zenit St Petersburg;2;3;A;L;2022/23;26;-1
07.05.2023;FK Krasnodar;Krylia Sovetov;2;1;H;W;2022/23;26;1
07.05.2023;Krylia Sovetov;FK Krasnodar;1;2;A;L;2022/23;26;-1
08.05.2023;Lokomotiv Moscow;Sochi;3;0;H;W;2022/23;26;3
08.05.2023;Sochi;Lokomotiv Moscow;0;3;A;L;2022/23;26;-3
13.05.2023;Ural;Orenburg;2;1;H;W;2022/23;27;1
13.05.2023;Orenburg;Ural;1;2;A;L;2022/23;27;-1
13.05.2023;FC Khimki;Spartak Moscow;1;1;H;D;2022/23;27;0
13.05.2023;Spartak Moscow;FC Khimki;1;1;A;D;2022/23;27;0
13.05.2023;Zenit St Petersburg;FK Krasnodar;2;2;H;D;2022/23;27;0
13.05.2023;FK Krasnodar;Zenit St Petersburg;2;2;A;D;2022/23;27;0
13.05.2023;CSKA Moscow;Torpedo Moscow;3;0;H;W;2022/23;27;3
13.05.2023;Torpedo Moscow;CSKA Moscow;0;3;A;L;2022/23;27;-3
14.05.2023;Krylia Sovetov;Lokomotiv Moscow;1;1;H;D;2022/23;27;0
14.05.2023;Lokomotiv Moscow;Krylia Sovetov;1;1;A;D;2022/23;27;0
14.05.2023;Dinamo Moscow;Akhmat Grozny;0;3;H;L;2022/23;27;-3
14.05.2023;Akhmat Grozny;Dinamo Moscow;3;0;A;W;2022/23;27;3
14.05.2023;Sochi;Rostov;1;0;H;W;2022/23;27;1
14.05.2023;Rostov;Sochi;0;1;A;L;2022/23;27;-1
14.05.2023;Fakel Voronezh;Nizhny Novgorod;1;0;H;W;2022/23;27;1
14.05.2023;Nizhny Novgorod;Fakel Voronezh;0;1;A;L;2022/23;27;-1
20.05.2023;Lokomotiv Moscow;Fakel Voronezh;1;0;H;W;2022/23;28;1
20.05.2023;Fakel Voronezh;Lokomotiv Moscow;0;1;A;L;2022/23;28;-1
20.05.2023;Torpedo Moscow;Dinamo Moscow;0;3;H;L;2022/23;28;-3
20.05.2023;Dinamo Moscow;Torpedo Moscow;3;0;A;W;2022/23;28;3
20.05.2023;Orenburg;Zenit St Petersburg;2;2;H;D;2022/23;28;0
20.05.2023;Zenit St Petersburg;Orenburg;2;2;A;D;2022/23;28;0
20.05.2023;Akhmat Grozny;FC Khimki;3;0;H;W;2022/23;28;3
20.05.2023;FC Khimki;Akhmat Grozny;0;3;A;L;2022/23;28;-3
21.05.2023;Krylia Sovetov;Ural;3;0;H;W;2022/23;28;3
21.05.2023;Ural;Krylia Sovetov;0;3;A;L;2022/23;28;-3
21.05.2023;Spartak Moscow;CSKA Moscow;2;1;H;W;2022/23;28;1
21.05.2023;CSKA Moscow;Spartak Moscow;1;2;A;L;2022/23;28;-1
21.05.2023;FK Krasnodar;Rostov;3;0;H;W;2022/23;28;3
21.05.2023;Rostov;FK Krasnodar;0;3;A;L;2022/23;28;-3
22.05.2023;Nizhny Novgorod;Sochi;4;0;H;W;2022/23;28;4
22.05.2023;Sochi;Nizhny Novgorod;0;4;A;L;2022/23;28;-4
27.05.2023;FC Khimki;Ural;0;3;H;L;2022/23;29;-3
27.05.2023;Ural;FC Khimki;3;0;A;W;2022/23;29;3
27.05.2023;Torpedo Moscow;Orenburg;1;3;H;L;2022/23;29;-2
27.05.2023;Orenburg;Torpedo Moscow;3;1;A;W;2022/23;29;2
27.05.2023;FK Krasnodar;CSKA Moscow;0;0;H;D;2022/23;29;0
27.05.2023;CSKA Moscow;FK Krasnodar;0;0;A;D;2022/23;29;0
27.05.2023;Sochi;Zenit St Petersburg;1;1;H;D;2022/23;29;0
27.05.2023;Zenit St Petersburg;Sochi;1;1;A;D;2022/23;29;0
28.05.2023;Spartak Moscow;Nizhny Novgorod;0;0;H;D;2022/23;29;0
28.05.2023;Nizhny Novgorod;Spartak Moscow;0;0;A;D;2022/23;29;0
28.05.2023;Dinamo Moscow;Lokomotiv Moscow;2;4;H;L;2022/23;29;-2
28.05.2023;Lokomotiv Moscow;Dinamo Moscow;4;2;A;W;2022/23;29;2
28.05.2023;Fakel Voronezh;Krylia Sovetov;2;1;H;W;2022/23;29;1
28.05.2023;Krylia Sovetov;Fakel Voronezh;1;2;A;L;2022/23;29;-1
28.05.2023;Rostov;Akhmat Grozny;3;2;H;W;2022/23;29;1
28.05.2023;Akhmat Grozny;Rostov;2;3;A;L;2022/23;29;-1
03.06.2023;Zenit St Petersburg;Fakel Voronezh;1;0;H;W;2022/23;30;1
03.06.2023;Fakel Voronezh;Zenit St Petersburg;0;1;A;L;2022/23;30;-1
03.06.2023;Krylia Sovetov;Spartak Moscow;1;0;H;W;2022/23;30;1
03.06.2023;Spartak Moscow;Krylia Sovetov;0;1;A;L;2022/23;30;-1
03.06.2023;CSKA Moscow;Rostov;4;1;H;W;2022/23;30;3
03.06.2023;Rostov;CSKA Moscow;1;4;A;L;2022/23;30;-3
03.06.2023;Lokomotiv Moscow;Torpedo Moscow;3;1;H;W;2022/23;30;2
03.06.2023;Torpedo Moscow;Lokomotiv Moscow;1;3;A;L;2022/23;30;-2
03.06.2023;Akhmat Grozny;FK Krasnodar;2;2;H;D;2022/23;30;0
03.06.2023;FK Krasnodar;Akhmat Grozny;2;2;A;D;2022/23;30;0
03.06.2023;Orenburg;Dinamo Moscow;3;0;H;W;2022/23;30;3
03.06.2023;Dinamo Moscow;Orenburg;0;3;A;L;2022/23;30;-3
03.06.2023;Nizhny Novgorod;FC Khimki;2;0;H;W;2022/23;30;2
03.06.2023;FC Khimki;Nizhny Novgorod;0;2;A;L;2022/23;30;-2
03.06.2023;Ural;Sochi;1;0;H;W;2022/23;30;1
03.06.2023;Sochi;Ural;0;1;A;L;2022/23;30;-1
21.07.2023;Dinamo Moscow;FK Krasnodar;1;3;H;L;2023/24;1;-2
21.07.2023;FK Krasnodar;Dinamo Moscow;3;1;A;W;2023/24;1;2
22.07.2023;Ural;CSKA Moscow;2;1;H;W;2023/24;1;1
22.07.2023;CSKA Moscow;Ural;1;2;A;L;2023/24;1;-1
22.07.2023;Nizhny Novgorod;Zenit St Petersburg;0;2;H;L;2023/24;1;-2
22.07.2023;Zenit St Petersburg;Nizhny Novgorod;2;0;A;W;2023/24;1;2
22.07.2023;Lokomotiv Moscow;Rubin Kazan;2;2;H;D;2023/24;1;0
22.07.2023;Rubin Kazan;Lokomotiv Moscow;2;2;A;D;2023/24;1;0
22.07.2023;Akhmat Grozny;Krylia Sovetov;1;2;H;L;2023/24;1;-1
22.07.2023;Krylia Sovetov;Akhmat Grozny;2;1;A;W;2023/24;1;1
23.07.2023;Spartak Moscow;Orenburg;3;2;H;W;2023/24;1;1
23.07.2023;Orenburg;Spartak Moscow;2;3;A;L;2023/24;1;-1
23.07.2023;Rostov;Fakel Voronezh;2;1;H;W;2023/24;1;1
23.07.2023;Fakel Voronezh;Rostov;1;2;A;L;2023/24;1;-1
23.07.2023;Sochi;Baltika Kaliningrad;2;0;H;W;2023/24;1;2
23.07.2023;Baltika Kaliningrad;Sochi;0;2;A;L;2023/24;1;-2
29.07.2023;Krylia Sovetov;Dinamo Moscow;3;3;H;D;2023/24;2;0
29.07.2023;Dinamo Moscow;Krylia Sovetov;3;3;A;D;2023/24;2;0
29.07.2023;Ural;Nizhny Novgorod;0;0;H;D;2023/24;2;0
29.07.2023;Nizhny Novgorod;Ural;0;0;A;D;2023/24;2;0
29.07.2023;Rostov;Zenit St Petersburg;1;1;H;D;2023/24;2;0
29.07.2023;Zenit St Petersburg;Rostov;1;1;A;D;2023/24;2;0
30.07.2023;Rubin Kazan;Orenburg;1;1;H;D;2023/24;2;0
30.07.2023;Orenburg;Rubin Kazan;1;1;A;D;2023/24;2;0
30.07.2023;Fakel Voronezh;Lokomotiv Moscow;1;4;H;L;2023/24;2;-3
30.07.2023;Lokomotiv Moscow;Fakel Voronezh;4;1;A;W;2023/24;2;3
30.07.2023;FK Krasnodar;Sochi;2;0;H;W;2023/24;2;2
30.07.2023;Sochi;FK Krasnodar;0;2;A;L;2023/24;2;-2
30.07.2023;Akhmat Grozny;CSKA Moscow;2;3;H;L;2023/24;2;-1
30.07.2023;CSKA Moscow;Akhmat Grozny;3;2;A;W;2023/24;2;1
31.07.2023;Spartak Moscow;Baltika Kaliningrad;2;1;H;W;2023/24;2;1
31.07.2023;Baltika Kaliningrad;Spartak Moscow;1;2;A;L;2023/24;2;-1
04.08.2023;FK Krasnodar;Nizhny Novgorod;1;0;H;W;2023/24;3;1
04.08.2023;Nizhny Novgorod;FK Krasnodar;0;1;A;L;2023/24;3;-1
05.08.2023;Krylia Sovetov;Rostov;5;1;H;W;2023/24;3;4
05.08.2023;Rostov;Krylia Sovetov;1;5;A;L;2023/24;3;-4
05.08.2023;Rubin Kazan;Spartak Moscow;1;4;H;L;2023/24;3;-3
05.08.2023;Spartak Moscow;Rubin Kazan;4;1;A;W;2023/24;3;3
05.08.2023;Orenburg;Ural;0;2;H;L;2023/24;3;-2
05.08.2023;Ural;Orenburg;2;0;A;W;2023/24;3;2
05.08.2023;CSKA Moscow;Lokomotiv Moscow;4;1;H;W;2023/24;3;3
05.08.2023;Lokomotiv Moscow;CSKA Moscow;1;4;A;L;2023/24;3;-3
06.08.2023;Baltika Kaliningrad;Fakel Voronezh;2;1;H;W;2023/24;3;1
06.08.2023;Fakel Voronezh;Baltika Kaliningrad;1;2;A;L;2023/24;3;-1
06.08.2023;Zenit St Petersburg;Dinamo Moscow;2;3;H;L;2023/24;3;-1
06.08.2023;Dinamo Moscow;Zenit St Petersburg;3;2;A;W;2023/24;3;1
06.08.2023;Sochi;Akhmat Grozny;1;2;H;L;2023/24;3;-1
06.08.2023;Akhmat Grozny;Sochi;2;1;A;W;2023/24;3;1
11.08.2023;Ural;Spartak Moscow;3;2;H;W;2023/24;4;1
11.08.2023;Spartak Moscow;Ural;2;3;A;L;2023/24;4;-1
12.08.2023;Lokomotiv Moscow;Krylia Sovetov;1;1;H;D;2023/24;4;0
12.08.2023;Krylia Sovetov;Lokomotiv Moscow;1;1;A;D;2023/24;4;0
12.08.2023;Orenburg;FK Krasnodar;0;2;H;L;2023/24;4;-2
12.08.2023;FK Krasnodar;Orenburg;2;0;A;W;2023/24;4;2
12.08.2023;Rostov;Rubin Kazan;3;0;H;W;2023/24;4;3
12.08.2023;Rubin Kazan;Rostov;0;3;A;L;2023/24;4;-3
13.08.2023;Dinamo Moscow;Baltika Kaliningrad;2;0;H;W;2023/24;4;2
13.08.2023;Baltika Kaliningrad;Dinamo Moscow;0;2;A;L;2023/24;4;-2
13.08.2023;Zenit St Petersburg;Fakel Voronezh;2;0;H;W;2023/24;4;2
13.08.2023;Fakel Voronezh;Zenit St Petersburg;0;2;A;L;2023/24;4;-2
13.08.2023;CSKA Moscow;Sochi;3;1;H;W;2023/24;4;2
13.08.2023;Sochi;CSKA Moscow;1;3;A;L;2023/24;4;-2
14.08.2023;Nizhny Novgorod;Akhmat Grozny;2;0;H;W;2023/24;4;2
14.08.2023;Akhmat Grozny;Nizhny Novgorod;0;2;A;L;2023/24;4;-2
18.08.2023;Rubin Kazan;Krylia Sovetov;2;1;H;W;2023/24;5;1
18.08.2023;Krylia Sovetov;Rubin Kazan;1;2;A;L;2023/24;5;-1
19.08.2023;Dinamo Moscow;CSKA Moscow;2;1;H;W;2023/24;5;1
19.08.2023;CSKA Moscow;Dinamo Moscow;1;2;A;L;2023/24;5;-1
19.08.2023;Baltika Kaliningrad;Ural;0;1;H;L;2023/24;5;-1
19.08.2023;Ural;Baltika Kaliningrad;1;0;A;W;2023/24;5;1
19.08.2023;FK Krasnodar;Lokomotiv Moscow;1;1;H;D;2023/24;5;0
19.08.2023;Lokomotiv Moscow;FK Krasnodar;1;1;A;D;2023/24;5;0
19.08.2023;Sochi;Rostov;4;0;H;W;2023/24;5;4
19.08.2023;Rostov;Sochi;0;4;A;L;2023/24;5;-4
20.08.2023;Fakel Voronezh;Nizhny Novgorod;2;0;H;W;2023/24;5;2
20.08.2023;Nizhny Novgorod;Fakel Voronezh;0;2;A;L;2023/24;5;-2
20.08.2023;Spartak Moscow;Zenit St Petersburg;1;3;H;L;2023/24;5;-2
20.08.2023;Zenit St Petersburg;Spartak Moscow;3;1;A;W;2023/24;5;2
20.08.2023;Akhmat Grozny;Orenburg;4;0;H;W;2023/24;5;4
20.08.2023;Orenburg;Akhmat Grozny;0;4;A;L;2023/24;5;-4
25.08.2023;Orenburg;CSKA Moscow;1;1;H;D;2023/24;6;0
25.08.2023;CSKA Moscow;Orenburg;1;1;A;D;2023/24;6;0
25.08.2023;Fakel Voronezh;FK Krasnodar;0;0;H;D;2023/24;6;0
25.08.2023;FK Krasnodar;Fakel Voronezh;0;0;A;D;2023/24;6;0
26.08.2023;Zenit St Petersburg;Ural;4;0;H;W;2023/24;6;4
26.08.2023;Ural;Zenit St Petersburg;0;4;A;L;2023/24;6;-4
26.08.2023;Rubin Kazan;Dinamo Moscow;2;2;H;D;2023/24;6;0
26.08.2023;Dinamo Moscow;Rubin Kazan;2;2;A;D;2023/24;6;0
26.08.2023;Spartak Moscow;Akhmat Grozny;0;0;H;D;2023/24;6;0
26.08.2023;Akhmat Grozny;Spartak Moscow;0;0;A;D;2023/24;6;0
26.08.2023;Nizhny Novgorod;Rostov;1;0;H;W;2023/24;6;1
26.08.2023;Rostov;Nizhny Novgorod;0;1;A;L;2023/24;6;-1
27.08.2023;Krylia Sovetov;Baltika Kaliningrad;2;1;H;W;2023/24;6;1
27.08.2023;Baltika Kaliningrad;Krylia Sovetov;1;2;A;L;2023/24;6;-1
27.08.2023;Sochi;Lokomotiv Moscow;0;1;H;L;2023/24;6;-1
27.08.2023;Lokomotiv Moscow;Sochi;1;0;A;W;2023/24;6;1
02.09.2023;Ural;Akhmat Grozny;0;1;H;L;2023/24;7;-1
02.09.2023;Akhmat Grozny;Ural;1;0;A;W;2023/24;7;1
02.09.2023;Nizhny Novgorod;Rubin Kazan;2;1;H;W;2023/24;7;1
02.09.2023;Rubin Kazan;Nizhny Novgorod;1;2;A;L;2023/24;7;-1
02.09.2023;Krylia Sovetov;Fakel Voronezh;3;0;H;W;2023/24;7;3
02.09.2023;Fakel Voronezh;Krylia Sovetov;0;3;A;L;2023/24;7;-3
02.09.2023;FK Krasnodar;Spartak Moscow;2;0;H;W;2023/24;7;2
02.09.2023;Spartak Moscow;FK Krasnodar;0;2;A;L;2023/24;7;-2
03.09.2023;Orenburg;Sochi;3;0;H;W;2023/24;7;3
03.09.2023;Sochi;Orenburg;0;3;A;L;2023/24;7;-3
03.09.2023;Lokomotiv Moscow;Baltika Kaliningrad;3;2;H;W;2023/24;7;1
03.09.2023;Baltika Kaliningrad;Lokomotiv Moscow;2;3;A;L;2023/24;7;-1
03.09.2023;CSKA Moscow;Zenit St Petersburg;1;1;H;D;2023/24;7;0
03.09.2023;Zenit St Petersburg;CSKA Moscow;1;1;A;D;2023/24;7;0
03.09.2023;Rostov;Dinamo Moscow;1;2;H;L;2023/24;7;-1
03.09.2023;Dinamo Moscow;Rostov;2;1;A;W;2023/24;7;1
15.09.2023;Dinamo Moscow;Nizhny Novgorod;1;1;H;D;2023/24;8;0
15.09.2023;Nizhny Novgorod;Dinamo Moscow;1;1;A;D;2023/24;8;0
16.09.2023;CSKA Moscow;Krylia Sovetov;2;2;H;D;2023/24;8;0
16.09.2023;Krylia Sovetov;CSKA Moscow;2;2;A;D;2023/24;8;0
16.09.2023;Akhmat Grozny;FK Krasnodar;1;1;H;D;2023/24;8;0
16.09.2023;FK Krasnodar;Akhmat Grozny;1;1;A;D;2023/24;8;0
16.09.2023;Spartak Moscow;Sochi;1;0;H;W;2023/24;8;1
16.09.2023;Sochi;Spartak Moscow;0;1;A;L;2023/24;8;-1
16.09.2023;Baltika Kaliningrad;Rostov;2;2;H;D;2023/24;8;0
16.09.2023;Rostov;Baltika Kaliningrad;2;2;A;D;2023/24;8;0
17.09.2023;Ural;Fakel Voronezh;0;0;H;D;2023/24;8;0
17.09.2023;Fakel Voronezh;Ural;0;0;A;D;2023/24;8;0
17.09.2023;Rubin Kazan;Zenit St Petersburg;0;3;H;L;2023/24;8;-3
17.09.2023;Zenit St Petersburg;Rubin Kazan;3;0;A;W;2023/24;8;3
17.09.2023;Lokomotiv Moscow;Orenburg;0;2;H;L;2023/24;8;-2
17.09.2023;Orenburg;Lokomotiv Moscow;2;0;A;W;2023/24;8;2
23.09.2023;Krylia Sovetov;Sochi;2;1;H;W;2023/24;9;1
23.09.2023;Sochi;Krylia Sovetov;1;2;A;L;2023/24;9;-1
23.09.2023;Baltika Kaliningrad;Akhmat Grozny;1;0;H;W;2023/24;9;1
23.09.2023;Akhmat Grozny;Baltika Kaliningrad;0;1;A;L;2023/24;9;-1
23.09.2023;Spartak Moscow;Dinamo Moscow;1;0;H;W;2023/24;9;1
23.09.2023;Dinamo Moscow;Spartak Moscow;0;1;A;L;2023/24;9;-1
24.09.2023;Nizhny Novgorod;Orenburg;3;1;H;W;2023/24;9;2
24.09.2023;Orenburg;Nizhny Novgorod;1;3;A;L;2023/24;9;-2
24.09.2023;Zenit St Petersburg;Lokomotiv Moscow;1;2;H;L;2023/24;9;-1
24.09.2023;Lokomotiv Moscow;Zenit St Petersburg;2;1;A;W;2023/24;9;1
24.09.2023;Rostov;CSKA Moscow;3;3;H;D;2023/24;9;0
24.09.2023;CSKA Moscow;Rostov;3;3;A;D;2023/24;9;0
24.09.2023;FK Krasnodar;Ural;2;0;H;W;2023/24;9;2
24.09.2023;Ural;FK Krasnodar;0;2;A;L;2023/24;9;-2
25.09.2023;Fakel Voronezh;Rubin Kazan;0;1;H;L;2023/24;9;-1
25.09.2023;Rubin Kazan;Fakel Voronezh;1;0;A;W;2023/24;9;1
29.09.2023;Rostov;Ural;2;2;H;D;2023/24;10;0
29.09.2023;Ural;Rostov;2;2;A;D;2023/24;10;0
30.09.2023;Orenburg;Zenit St Petersburg;3;1;H;W;2023/24;10;2
30.09.2023;Zenit St Petersburg;Orenburg;1;3;A;L;2023/24;10;-2
30.09.2023;Lokomotiv Moscow;Nizhny Novgorod;1;0;H;W;2023/24;10;1
30.09.2023;Nizhny Novgorod;Lokomotiv Moscow;0;1;A;L;2023/24;10;-1
30.09.2023;Rubin Kazan;FK Krasnodar;0;2;H;L;2023/24;10;-2
30.09.2023;FK Krasnodar;Rubin Kazan;2;0;A;W;2023/24;10;2
30.09.2023;CSKA Moscow;Baltika Kaliningrad;1;0;H;W;2023/24;10;1
30.09.2023;Baltika Kaliningrad;CSKA Moscow;0;1;A;L;2023/24;10;-1
01.10.2023;Fakel Voronezh;Sochi;2;0;H;W;2023/24;10;2
01.10.2023;Sochi;Fakel Voronezh;0;2;A;L;2023/24;10;-2
01.10.2023;Krylia Sovetov;Spartak Moscow;4;0;H;W;2023/24;10;4
01.10.2023;Spartak Moscow;Krylia Sovetov;0;4;A;L;2023/24;10;-4
01.10.2023;Akhmat Grozny;Dinamo Moscow;1;1;H;D;2023/24;10;0
01.10.2023;Dinamo Moscow;Akhmat Grozny;1;1;A;D;2023/24;10;0
07.10.2023;Ural;Lokomotiv Moscow;2;2;H;D;2023/24;11;0
07.10.2023;Lokomotiv Moscow;Ural;2;2;A;D;2023/24;11;0
07.10.2023;Sochi;Zenit St Petersburg;0;2;H;L;2023/24;11;-2
07.10.2023;Zenit St Petersburg;Sochi;2;0;A;W;2023/24;11;2
07.10.2023;Baltika Kaliningrad;Orenburg;1;0;H;W;2023/24;11;1
07.10.2023;Orenburg;Baltika Kaliningrad;0;1;A;L;2023/24;11;-1
07.10.2023;FK Krasnodar;Rostov;3;2;H;W;2023/24;11;1
07.10.2023;Rostov;FK Krasnodar;2;3;A;L;2023/24;11;-1
08.10.2023;Nizhny Novgorod;Krylia Sovetov;2;0;H;W;2023/24;11;2
08.10.2023;Krylia Sovetov;Nizhny Novgorod;0;2;A;L;2023/24;11;-2
08.10.2023;Dinamo Moscow;Fakel Voronezh;0;0;H;D;2023/24;11;0
08.10.2023;Fakel Voronezh;Dinamo Moscow;0;0;A;D;2023/24;11;0
08.10.2023;Spartak Moscow;CSKA Moscow;2;2;H;D;2023/24;11;0
08.10.2023;CSKA Moscow;Spartak Moscow;2;2;A;D;2023/24;11;0
08.10.2023;Akhmat Grozny;Rubin Kazan;0;1;H;L;2023/24;11;-1
08.10.2023;Rubin Kazan;Akhmat Grozny;1;0;A;W;2023/24;11;1
21.10.2023;Orenburg;Fakel Voronezh;1;2;H;L;2023/24;12;-1
21.10.2023;Fakel Voronezh;Orenburg;2;1;A;W;2023/24;12;1
21.10.2023;Rubin Kazan;CSKA Moscow;0;0;H;D;2023/24;12;0
21.10.2023;CSKA Moscow;Rubin Kazan;0;0;A;D;2023/24;12;0
21.10.2023;Lokomotiv Moscow;Dinamo Moscow;0;0;H;D;2023/24;12;0
21.10.2023;Dinamo Moscow;Lokomotiv Moscow;0;0;A;D;2023/24;12;0
21.10.2023;Baltika Kaliningrad;FK Krasnodar;2;2;H;D;2023/24;12;0
21.10.2023;FK Krasnodar;Baltika Kaliningrad;2;2;A;D;2023/24;12;0
22.10.2023;Ural;Sochi;1;4;H;L;2023/24;12;-3
22.10.2023;Sochi;Ural;4;1;A;W;2023/24;12;3
22.10.2023;Spartak Moscow;Nizhny Novgorod;2;0;H;W;2023/24;12;2
22.10.2023;Nizhny Novgorod;Spartak Moscow;0;2;A;L;2023/24;12;-2
22.10.2023;Zenit St Petersburg;Krylia Sovetov;3;1;H;W;2023/24;12;2
22.10.2023;Krylia Sovetov;Zenit St Petersburg;1;3;A;L;2023/24;12;-2
22.10.2023;Rostov;Akhmat Grozny;3;0;H;W;2023/24;12;3
22.10.2023;Akhmat Grozny;Rostov;0;3;A;L;2023/24;12;-3
27.10.2023;Rubin Kazan;Baltika Kaliningrad;1;0;H;W;2023/24;13;1
27.10.2023;Baltika Kaliningrad;Rubin Kazan;0;1;A;L;2023/24;13;-1
28.10.2023;Fakel Voronezh;Spartak Moscow;2;0;H;W;2023/24;13;2
28.10.2023;Spartak Moscow;Fakel Voronezh;0;2;A;L;2023/24;13;-2
28.10.2023;Rostov;Lokomotiv Moscow;1;0;H;W;2023/24;13;1
28.10.2023;Lokomotiv Moscow;Rostov;0;1;A;L;2023/24;13;-1
28.10.2023;Krylia Sovetov;Orenburg;1;1;H;D;2023/24;13;0
28.10.2023;Orenburg;Krylia Sovetov;1;1;A;D;2023/24;13;0
28.10.2023;Zenit St Petersburg;Akhmat Grozny;2;1;H;W;2023/24;13;1
28.10.2023;Akhmat Grozny;Zenit St Petersburg;1;2;A;L;2023/24;13;-1
29.10.2023;Nizhny Novgorod;Sochi;1;0;H;W;2023/24;13;1
29.10.2023;Sochi;Nizhny Novgorod;0;1;A;L;2023/24;13;-1
29.10.2023;Dinamo Moscow;Ural;2;1;H;W;2023/24;13;1
29.10.2023;Ural;Dinamo Moscow;1;2;A;L;2023/24;13;-1
29.10.2023;CSKA Moscow;FK Krasnodar;1;0;H;W;2023/24;13;1
29.10.2023;FK Krasnodar;CSKA Moscow;0;1;A;L;2023/24;13;-1
04.11.2023;Akhmat Grozny;Fakel Voronezh;1;2;H;L;2023/24;14;-1
04.11.2023;Fakel Voronezh;Akhmat Grozny;2;1;A;W;2023/24;14;1
04.11.2023;Baltika Kaliningrad;Zenit St Petersburg;0;2;H;L;2023/24;14;-2
04.11.2023;Zenit St Petersburg;Baltika Kaliningrad;2;0;A;W;2023/24;14;2
05.11.2023;FK Krasnodar;Krylia Sovetov;2;1;H;W;2023/24;14;1
05.11.2023;Krylia Sovetov;FK Krasnodar;1;2;A;L;2023/24;14;-1
05.11.2023;CSKA Moscow;Nizhny Novgorod;3;2;H;W;2023/24;14;1
05.11.2023;Nizhny Novgorod;CSKA Moscow;2;3;A;L;2023/24;14;-1
05.11.2023;Lokomotiv Moscow;Spartak Moscow;1;1;H;D;2023/24;14;0
05.11.2023;Spartak Moscow;Lokomotiv Moscow;1;1;A;D;2023/24;14;0
06.11.2023;Orenburg;Rostov;1;1;H;D;2023/24;14;0
06.11.2023;Rostov;Orenburg;1;1;A;D;2023/24;14;0
06.11.2023;Ural;Rubin Kazan;0;1;H;L;2023/24;14;-1
06.11.2023;Rubin Kazan;Ural;1;0;A;W;2023/24;14;1
06.11.2023;Sochi;Dinamo Moscow;3;3;H;D;2023/24;14;0
06.11.2023;Dinamo Moscow;Sochi;3;3;A;D;2023/24;14;0
11.11.2023;Krylia Sovetov;Ural;3;1;H;W;2023/24;15;2
11.11.2023;Ural;Krylia Sovetov;1;3;A;L;2023/24;15;-2
11.11.2023;Fakel Voronezh;CSKA Moscow;1;1;H;D;2023/24;15;0
11.11.2023;CSKA Moscow;Fakel Voronezh;1;1;A;D;2023/24;15;0
11.11.2023;Lokomotiv Moscow;Akhmat Grozny;2;1;H;W;2023/24;15;1
11.11.2023;Akhmat Grozny;Lokomotiv Moscow;1;2;A;L;2023/24;15;-1
11.11.2023;Zenit St Petersburg;FK Krasnodar;1;1;H;D;2023/24;15;0
11.11.2023;FK Krasnodar;Zenit St Petersburg;1;1;A;D;2023/24;15;0
12.11.2023;Nizhny Novgorod;Baltika Kaliningrad;0;0;H;D;2023/24;15;0
12.11.2023;Baltika Kaliningrad;Nizhny Novgorod;0;0;A;D;2023/24;15;0
12.11.2023;Dinamo Moscow;Orenburg;2;0;H;W;2023/24;15;2
12.11.2023;Orenburg;Dinamo Moscow;0;2;A;L;2023/24;15;-2
12.11.2023;Sochi;Rubin Kazan;0;2;H;L;2023/24;15;-2
12.11.2023;Rubin Kazan;Sochi;2;0;A;W;2023/24;15;2
12.11.2023;Spartak Moscow;Rostov;2;1;H;W;2023/24;15;1
12.11.2023;Rostov;Spartak Moscow;1;2;A;L;2023/24;15;-1
25.11.2023;Krylia Sovetov;Lokomotiv Moscow;3;3;H;D;2023/24;16;0
25.11.2023;Lokomotiv Moscow;Krylia Sovetov;3;3;A;D;2023/24;16;0
25.11.2023;Zenit St Petersburg;Sochi;3;0;H;W;2023/24;16;3
25.11.2023;Sochi;Zenit St Petersburg;0;3;A;L;2023/24;16;-3
25.11.2023;CSKA Moscow;Dinamo Moscow;2;3;H;L;2023/24;16;-1
25.11.2023;Dinamo Moscow;CSKA Moscow;3;2;A;W;2023/24;16;1
25.11.2023;Baltika Kaliningrad;Spartak Moscow;0;2;H;L;2023/24;16;-2
25.11.2023;Spartak Moscow;Baltika Kaliningrad;2;0;A;W;2023/24;16;2
26.11.2023;Orenburg;Akhmat Grozny;1;1;H;D;2023/24;16;0
26.11.2023;Akhmat Grozny;Orenburg;1;1;A;D;2023/24;16;0
26.11.2023;Ural;FK Krasnodar;3;1;H;W;2023/24;16;2
