Date,Team,Opponent,scored,missed,Venue,Result,Season,MD,Result Margin,target,total_over_0_5,total_over_1,total_over_1_5,no_coefs,avg_scored,top_club,home_team,opponent_avg_missed,opponent_top_club,transitive_wins,last_rel_result,positions_diff,prev_target,no_prev_target,season_second_part
2021-10-24,Ufa,Rubin Kazan,1,1,H,D,2021/22,12,0,1,0.0,0.0,2.59,0,2.0,0,1,1.0,0,0,0.0,-7.8,0.0,0,0
2021-10-24,Rubin Kazan,Ufa,1,1,A,D,2021/22,12,0,1,0.0,0.0,2.59,0,1.5,0,0,0.5,0,2,2.0,7.8,1.0,0,0
2021-10-24,Akhmat Grozny,Ural,1,0,H,W,2021/22,12,1,1,0.0,0.0,1.8,0,0.0,0,1,0.5,0,1,2.0,2.0,1.0,0,0
2021-10-24,Ural,Akhmat Grozny,0,1,A,L,2021/22,12,-1,0,1.71,0.0,0.0,0,0.5,0,0,2.5,0,0,3.0,-2.0,1.0,0,0
2021-10-24,Zenit St Petersburg,Spartak Moscow,7,1,H,W,2021/22,12,6,1,0.0,0.0,1.48,0,1.5,1,1,1.5,1,2,2.0,3.0000000000000004,1.0,0,0
2021-10-24,Spartak Moscow,Zenit St Petersburg,1,7,A,L,2021/22,12,-6,1,1.52,0.0,0.0,0,2.0,1,0,1.5,1,0,4.0,-3.0000000000000004,1.0,0,0
2021-10-25,Lokomotiv Moscow,Sochi,2,1,H,W,2021/22,12,1,1,0.0,0.0,0.0,1,1.0,1,1,2.5,0,1,0.0,-0.20000000000000018,1.0,0,0
2021-10-25,Sochi,Lokomotiv Moscow,1,2,A,L,2021/22,12,-1,1,0.0,0.0,0.0,1,1.5,0,0,1.0,1,0,0.0,0.20000000000000018,1.0,0,0
2021-10-29,Zenit St Petersburg,Dinamo Moscow,4,1,H,W,2021/22,13,3,1,0.0,0.0,1.51,0,4.0,1,1,1.5,1,1,0.0,4.05,1.0,0,0
2021-10-29,Dinamo Moscow,Zenit St Petersburg,1,4,A,L,2021/22,13,-3,1,1.55,0.0,0.0,0,3.0,1,0,1.5,1,1,1.0,-4.05,1.0,0,0
2021-10-30,Rubin Kazan,CSKA Moscow,1,0,H,W,2021/22,13,1,1,1.44,0.0,0.0,0,1.5,0,1,0.5,1,1,0.0,-1.4666666666666668,1.0,0,0
2021-10-30,CSKA Moscow,Rubin Kazan,0,1,A,L,2021/22,13,-1,0,0.0,0.0,1.97,0,2.0,1,0,1.5,0,1,0.0,1.4666666666666668,0.0,0,0
2021-10-30,Spartak Moscow,Rostov,1,1,H,D,2021/22,13,0,1,0.0,0.0,1.78,0,1.5,1,1,1.5,0,2,3.0,6.35,1.0,0,0
2021-10-30,Rostov,Spartak Moscow,1,1,A,D,2021/22,13,0,1,1.6,0.0,0.0,0,3.0,0,0,4.5,1,1,1.0,-6.35,1.0,0,0
2021-10-30,FK Krasnodar,Krylia Sovetov,0,1,H,L,2021/22,13,-1,0,0.0,0.0,0.0,1,2.5,1,1,1.5,0,2,2.0,5.483333333333333,0.0,1,0
2021-10-30,Krylia Sovetov,FK Krasnodar,1,0,A,W,2021/22,13,1,1,1.52,0.0,0.0,0,1.5,0,0,1.0,1,0,3.0,-5.483333333333333,0.0,1,0
2021-10-30,Nizhny Novgorod,Lokomotiv Moscow,1,2,H,L,2021/22,13,-1,1,0.0,0.0,0.0,1,0.5,0,1,1.5,1,0,1.0,-11.666666666666666,0.0,1,0
2021-10-30,Lokomotiv Moscow,Nizhny Novgorod,2,1,A,W,2021/22,13,1,1,0.0,0.0,0.0,1,2.0,1,0,3.0,0,4,2.0,11.666666666666666,0.0,1,0
2021-10-31,Ufa,Akhmat Grozny,1,0,H,W,2021/22,13,1,1,1.41,0.0,0.0,0,1.0,0,1,1.0,0,1,3.0,-3.3000000000000003,1.0,0,0
2021-10-31,Akhmat Grozny,Ufa,0,1,A,L,2021/22,13,-1,0,1.41,0.0,0.0,0,0.5,0,0,1.0,0,2,2.0,3.3000000000000003,0.0,0,0
2021-10-31,Arsenal Tula,Sochi,1,2,H,L,2021/22,13,-1,1,1.61,0.0,0.0,0,1.0,0,1,2.0,0,3,0.0,-8.35,0.0,0,0
2021-10-31,Sochi,Arsenal Tula,2,1,A,W,2021/22,13,1,1,0.0,0.0,1.85,0,2.0,0,0,2.5,0,3,2.0,8.35,1.0,0,0
2021-10-31,FC Khimki,Ural,0,0,H,D,2021/22,13,0,0,0.0,0.0,2.06,0,1.5,0,1,1.0,0,2,2.0,3.1333333333333333,1.0,0,0
2021-10-31,Ural,FC Khimki,0,0,A,D,2021/22,13,0,0,1.55,0.0,0.0,0,0.0,0,0,2.0,0,0,3.0,-3.1333333333333333,0.0,0,0
2021-06-11,Arsenal Tula,Ufa,0,0,H,D,2021/22,14,0,0,0.0,0.0,0.0,1,1.5,0,1,1.0,0,2,0.0,-1.4666666666666668,1.0,0,0
2021-06-11,Ufa,Arsenal Tula,0,0,A,D,2021/22,14,0,0,0.0,0.0,0.0,1,1.5,0,0,1.5,0,1,4.0,1.4666666666666668,1.0,0,0
2021-06-11,Krylia Sovetov,FC Khimki,3,0,H,W,2021/22,14,3,1,0.0,0.0,0.0,1,0.5,0,1,0.0,0,0,0.0,-1.5333333333333332,0.0,1,0
2021-06-11,FC Khimki,Krylia Sovetov,0,3,A,L,2021/22,14,-3,0,0.0,0.0,0.0,1,0.0,0,0,0.5,0,0,3.0,1.5333333333333332,0.0,1,0
2021-06-11,Dinamo Moscow,FK Krasnodar,1,0,H,W,2021/22,14,1,1,0.0,0.0,0.0,1,2.5,1,1,1.0,1,1,0.0,2.3,1.0,0,0
2021-06-11,FK Krasnodar,Dinamo Moscow,0,1,A,L,2021/22,14,-1,0,0.0,0.0,0.0,1,2.5,1,0,1.0,1,2,2.0,-2.3,1.0,0,0
2021-06-11,Sochi,CSKA Moscow,4,1,H,W,2021/22,14,3,1,0.0,0.0,0.0,1,0.0,0,1,1.5,1,4,2.0,1.4666666666666668,1.0,0,0
2021-06-11,CSKA Moscow,Sochi,1,4,A,L,2021/22,14,-3,1,0.0,0.0,0.0,1,2.0,1,0,0.0,0,0,1.0,-1.4666666666666668,1.0,0,0
2021-07-11,Ural,Zenit St Petersburg,0,0,H,D,2021/22,14,0,0,0.0,0.0,0.0,1,0.0,0,1,1.5,1,1,1.0,-12.866666666666667,1.0,0,0
2021-07-11,Zenit St Petersburg,Ural,0,0,A,D,2021/22,14,0,0,0.0,0.0,0.0,1,4.0,1,0,0.5,0,3,3.0,12.866666666666667,1.0,0,0
2021-07-11,Rostov,Rubin Kazan,5,1,H,W,2021/22,14,4,1,0.0,0.0,0.0,1,0.5,0,1,1.5,0,0,4.0,-5.0,1.0,0,0
2021-07-11,Rubin Kazan,Rostov,1,5,A,L,2021/22,14,-4,1,0.0,0.0,0.0,1,1.0,0,0,1.5,0,3,0.0,5.0,0.0,0,0
2021-07-11,Spartak Moscow,Lokomotiv Moscow,1,1,H,D,2021/22,14,0,1,0.0,0.0,0.0,1,3.5,1,1,0.5,1,3,4.0,-2.5,1.0,0,0
2021-07-11,Lokomotiv Moscow,Spartak Moscow,1,1,A,D,2021/22,14,0,1,0.0,0.0,0.0,1,1.0,1,0,1.5,1,1,4.0,2.5,1.0,0,0
2021-07-11,Akhmat Grozny,Nizhny Novgorod,3,1,H,W,2021/22,14,2,1,0.0,0.0,0.0,1,1.5,0,1,1.0,0,0,3.0,4.733333333333333,0.0,1,0
2021-07-11,Nizhny Novgorod,Akhmat Grozny,1,3,A,L,2021/22,14,-2,1,0.0,0.0,0.0,1,2.0,0,0,1.5,0,1,0.0,-4.733333333333333,0.0,1,0
2021-11-19,Zenit St Petersburg,Nizhny Novgorod,5,1,H,W,2021/22,15,4,1,0.0,0.0,0.0,1,2.5,1,1,3.0,0,4,2.0,14.75,0.0,1,0
2021-11-19,Nizhny Novgorod,Zenit St Petersburg,1,5,A,L,2021/22,15,-4,1,1.97,0.0,0.0,0,1.0,0,0,1.0,1,1,1.0,-14.75,0.0,1,0
2021-11-20,Krylia Sovetov,Ural,1,1,H,D,2021/22,15,0,1,0.0,0.0,1.81,0,1.0,0,1,1.5,0,3,2.0,2.5,0.0,1,0
2021-11-20,Ural,Krylia Sovetov,1,1,A,D,2021/22,15,0,1,1.72,0.0,0.0,0,3.0,0,0,1.0,0,0,0.0,-2.5,0.0,1,0
2021-11-20,Lokomotiv Moscow,Akhmat Grozny,1,2,H,L,2021/22,15,-1,1,0.0,0.0,0.0,1,2.0,1,1,2.0,0,2,3.0,7.0,0.0,0,0
2021-11-20,Akhmat Grozny,Lokomotiv Moscow,2,1,A,W,2021/22,15,1,1,0.0,0.0,0.0,1,0.5,0,0,0.0,1,0,1.0,-7.0,0.0,0,0
2021-11-20,FK Krasnodar,Spartak Moscow,2,1,H,W,2021/22,15,1,1,0.0,0.0,1.59,0,0.0,1,1,1.5,1,1,0.0,-3.25,1.0,0,0
2021-11-20,Spartak Moscow,FK Krasnodar,1,2,A,L,2021/22,15,-1,1,0.0,0.0,3.0,0,1.5,1,0,1.0,1,1,3.0,3.25,1.0,0,0
2021-11-21,Rostov,Ufa,2,2,H,D,2021/22,15,0,1,0.0,0.0,2.32,0,1.0,0,1,0.5,0,0,2.0,2.75,1.0,0,0
2021-11-21,Ufa,Rostov,2,2,A,D,2021/22,15,0,1,1.47,0.0,0.0,0,1.0,0,0,2.5,0,1,3.0,-2.75,0.0,0,0
2021-11-21,CSKA Moscow,FC Khimki,0,0,H,D,2021/22,15,0,0,0.0,0.0,1.59,0,1.0,1,1,1.5,0,2,0.0,6.0,1.0,0,0
2021-11-21,FC Khimki,CSKA Moscow,0,0,A,D,2021/22,15,0,0,1.59,0.0,0.0,0,0.5,0,0,0.5,1,0,0.0,-6.0,0.0,0,0
2021-11-21,Dinamo Moscow,Arsenal Tula,5,1,H,W,2021/22,15,4,1,0.0,0.0,1.51,0,1.5,1,1,1.0,0,5,2.0,9.0,0.0,0,0
2021-11-21,Arsenal Tula,Dinamo Moscow,1,5,A,L,2021/22,15,-4,1,1.8,0.0,0.0,0,0.5,0,0,3.0,1,1,0.0,-9.0,1.0,0,0
2021-11-21,Sochi,Rubin Kazan,1,2,H,L,2021/22,15,-1,1,0.0,0.0,1.56,0,1.5,0,1,1.0,0,0,0.0,2.75,0.0,0,0
2021-11-21,Rubin Kazan,Sochi,2,1,A,W,2021/22,15,1,1,1.56,0.0,0.0,0,0.5,0,0,1.5,0,0,1.0,-2.75,1.0,0,0
2021-11-27,Ural,Sochi,1,1,H,D,2021/22,16,0,1,1.59,0.0,0.0,0,2.5,0,1,2.0,0,0,1.0,-10.2,0.0,0,0
2021-11-27,Sochi,Ural,1,1,A,D,2021/22,16,0,1,0.0,0.0,2.12,0,1.0,0,0,1.0,0,2,2.0,10.2,1.0,0,0
2021-11-27,Akhmat Grozny,Rostov,2,0,H,W,2021/22,16,2,1,0.0,0.0,2.12,0,1.5,0,1,3.0,0,2,3.0,0.1333333333333333,1.0,0,0
2021-11-27,Rostov,Akhmat Grozny,0,2,A,L,2021/22,16,-2,0,1.47,0.0,0.0,0,1.5,0,0,2.0,0,0,0.0,-0.1333333333333333,1.0,0,0
2021-11-27,FC Khimki,FK Krasnodar,3,3,H,D,2021/22,16,0,1,1.52,0.0,0.0,0,0.5,0,1,1.0,1,0,1.0,-3.8666666666666663,1.0,0,0
2021-11-27,FK Krasnodar,FC Khimki,3,3,A,D,2021/22,16,0,1,0.0,0.0,1.6,0,1.0,1,0,1.5,0,2,3.0,3.8666666666666663,0.0,0,0
2021-11-28,Nizhny Novgorod,Krylia Sovetov,0,0,H,D,2021/22,16,0,0,1.61,0.0,0.0,0,1.0,0,1,0.5,0,1,3.0,-4.133333333333334,0.0,0,0
2021-11-28,Krylia Sovetov,Nizhny Novgorod,0,0,A,D,2021/22,16,0,0,0.0,0.0,2.24,0,1.5,0,0,3.5,0,3,1.0,4.133333333333334,1.0,0,0
2021-11-28,Rubin Kazan,Dinamo Moscow,2,3,H,L,2021/22,16,-1,1,0.0,0.0,0.0,1,1.0,0,1,1.5,1,1,1.0,-1.8000000000000003,0.0,0,0
2021-11-28,Dinamo Moscow,Rubin Kazan,3,2,A,W,2021/22,16,1,1,0.0,0.0,0.0,1,3.5,1,0,1.5,0,1,1.0,1.8000000000000003,1.0,0,0
2021-11-28,CSKA Moscow,Zenit St Petersburg,0,2,H,L,2021/22,16,-2,0,1.45,0.0,0.0,0,1.0,1,1,1.0,1,1,1.0,-4.733333333333333,0.0,0,0
2021-11-28,Zenit St Petersburg,CSKA Moscow,2,0,A,W,2021/22,16,2,1,0.0,0.0,1.81,0,4.0,1,0,0.0,1,2,1.0,4.733333333333333,1.0,0,0
2021-11-29,Ufa,Spartak Moscow,1,1,H,D,2021/22,16,0,1,1.33,0.0,0.0,0,1.5,0,1,1.5,1,0,1.0,-6.2,0.0,0,0
2021-11-29,Spartak Moscow,Ufa,1,1,A,D,2021/22,16,0,1,0.0,0.0,2.46,0,2.0,1,0,1.0,0,1,1.0,6.2,1.0,0,0
2021-11-29,Arsenal Tula,Lokomotiv Moscow,3,1,H,W,2021/22,16,2,1,0.0,0.0,2.61,0,0.5,0,1,1.0,1,0,1.0,-10.733333333333334,0.0,0,0
2021-11-29,Lokomotiv Moscow,Arsenal Tula,1,3,A,L,2021/22,16,-2,1,0.0,0.0,2.07,0,1.5,1,0,3.5,0,4,1.0,10.733333333333334,1.0,0,0
2021-03-12,Zenit St Petersburg,Rostov,2,2,H,D,2021/22,17,0,1,0.0,0.0,0.0,1,1.5,1,1,1.5,0,2,2.0,9.133333333333333,1.0,0,0
2021-03-12,Rostov,Zenit St Petersburg,2,2,A,D,2021/22,17,0,1,0.0,0.0,0.0,1,2.0,0,0,2.0,1,1,2.0,-9.133333333333333,1.0,0,0
2021-04-12,Krylia Sovetov,CSKA Moscow,0,1,H,L,2021/22,17,-1,0,0.0,0.0,0.0,1,1.0,0,1,2.0,1,0,0.0,-4.766666666666667,0.0,1,0
2021-04-12,CSKA Moscow,Krylia Sovetov,1,0,A,W,2021/22,17,1,1,0.0,0.0,0.0,1,2.0,1,0,0.0,0,0,1.0,4.766666666666667,0.0,1,0
2021-04-12,Spartak Moscow,Akhmat Grozny,2,1,H,W,2021/22,17,1,1,0.0,0.0,0.0,1,4.0,1,1,2.0,0,3,0.0,2.2,1.0,0,0
2021-04-12,Akhmat Grozny,Spartak Moscow,1,2,A,L,2021/22,17,-1,1,0.0,0.0,0.0,1,1.0,0,0,1.5,1,0,0.0,-2.2,0.0,0,0
2021-04-12,Lokomotiv Moscow,Ural,0,1,H,L,2021/22,17,-1,0,0.0,0.0,0.0,1,2.0,1,1,2.5,0,0,4.0,10.416666666666668,1.0,0,0
2021-04-12,Ural,Lokomotiv Moscow,1,0,A,W,2021/22,17,1,1,0.0,0.0,0.0,1,1.5,0,0,0.5,1,1,1.0,-10.416666666666668,1.0,0,0
2021-05-12,FC Khimki,Arsenal Tula,1,2,H,L,2021/22,17,-1,1,0.0,0.0,0.0,1,0.5,0,1,0.5,0,3,3.0,1.1833333333333336,0.0,0,0
2021-05-12,Arsenal Tula,FC Khimki,2,1,A,W,2021/22,17,1,1,0.0,0.0,0.0,1,2.0,0,0,1.0,0,0,3.0,-1.1833333333333336,0.0,0,0
2021-05-12,Dinamo Moscow,Ufa,2,0,H,W,2021/22,17,2,1,0.0,0.0,0.0,1,1.5,1,1,1.5,0,5,3.0,8.55,1.0,0,0
2021-05-12,Ufa,Dinamo Moscow,0,2,A,L,2021/22,17,-2,0,0.0,0.0,0.0,1,2.5,0,0,0.5,1,1,1.0,-8.55,0.0,0,0
2021-05-12,Nizhny Novgorod,Rubin Kazan,2,1,H,W,2021/22,17,1,1,0.0,0.0,0.0,1,1.0,0,1,0.5,0,0,2.0,-9.333333333333332,1.0,0,0
2021-05-12,Rubin Kazan,Nizhny Novgorod,1,2,A,L,2021/22,17,-1,1,0.0,0.0,0.0,1,0.5,0,0,0.5,0,0,3.0,9.333333333333332,0.0,0,0
2021-05-12,Sochi,FK Krasnodar,1,2,H,L,2021/22,17,-1,1,0.0,0.0,0.0,1,2.5,0,1,1.0,1,2,2.0,3.016666666666667,1.0,0,0
2021-05-12,FK Krasnodar,Sochi,2,1,A,W,2021/22,17,1,1,0.0,0.0,0.0,1,1.5,1,0,1.5,0,2,1.0,-3.016666666666667,1.0,0,0
2021-11-12,Krylia Sovetov,Rubin Kazan,2,0,H,W,2021/22,18,2,1,0.0,0.0,0.0,1,0.5,0,1,0.5,0,2,0.0,-3.7,1.0,0,0
2021-11-12,Rubin Kazan,Krylia Sovetov,0,2,A,L,2021/22,18,-2,0,0.0,0.0,0.0,1,1.0,0,0,1.0,0,4,2.0,3.7,1.0,0,0
2021-11-12,CSKA Moscow,Arsenal Tula,2,0,H,W,2021/22,18,2,1,0.0,0.0,0.0,1,1.5,1,1,1.0,0,4,2.0,6.8,1.0,0,0
2021-11-12,Arsenal Tula,CSKA Moscow,0,2,A,L,2021/22,18,-2,0,0.0,0.0,0.0,1,1.0,0,0,1.0,1,2,1.0,-6.8,1.0,0,0
2021-11-12,Rostov,Ural,1,4,H,L,2021/22,18,-3,1,0.0,0.0,0.0,1,2.5,0,1,1.0,0,0,2.0,2.4000000000000004,0.0,0,0
2021-11-12,Ural,Rostov,4,1,A,W,2021/22,18,3,1,0.0,0.0,0.0,1,1.0,0,0,0.5,0,0,2.0,-2.4000000000000004,1.0,0,0
2021-12-12,Dinamo Moscow,Zenit St Petersburg,1,1,H,D,2021/22,18,0,1,0.0,0.0,0.0,1,2.0,1,1,0.5,1,1,1.0,-3.0000000000000004,1.0,0,0
2021-12-12,Zenit St Petersburg,Dinamo Moscow,1,1,A,D,2021/22,18,0,1,0.0,0.0,0.0,1,3.5,1,0,2.0,1,2,1.0,3.0000000000000004,1.0,0,0
2021-12-12,Akhmat Grozny,FC Khimki,4,1,H,W,2021/22,18,3,1,0.0,0.0,0.0,1,2.0,0,1,1.5,0,1,3.0,3.8999999999999995,0.0,0,0
2021-12-12,FC Khimki,Akhmat Grozny,1,4,A,L,2021/22,18,-3,1,0.0,0.0,0.0,1,2.0,0,0,0.5,0,0,1.0,-3.8999999999999995,1.0,0,0
2021-12-12,FK Krasnodar,Nizhny Novgorod,0,0,H,D,2021/22,18,0,0,0.0,0.0,0.0,1,2.5,1,1,0.5,0,0,3.0,9.0,1.0,0,0
2021-12-12,Nizhny Novgorod,FK Krasnodar,0,0,A,D,2021/22,18,0,0,0.0,0.0,0.0,1,1.0,0,0,2.0,1,0,1.0,-9.0,1.0,0,0
2021-12-12,Lokomotiv Moscow,Ufa,2,0,H,W,2021/22,18,2,1,0.0,0.0,0.0,1,1.0,1,1,2.0,0,3,3.0,9.1,1.0,0,0
2021-12-12,Ufa,Lokomotiv Moscow,0,2,A,L,2021/22,18,-2,0,0.0,0.0,0.0,1,1.0,0,0,2.5,1,1,1.0,-9.1,1.0,0,0
2021-12-13,Sochi,Spartak Moscow,3,0,H,W,2021/22,18,3,1,0.0,0.0,1.88,0,2.0,0,1,1.5,1,1,1.0,2.0999999999999996,1.0,0,0
2021-12-13,Spartak Moscow,Sochi,0,3,A,L,2021/22,18,-3,0,0.0,0.0,2.59,0,1.0,1,0,1.0,0,1,1.0,-2.0999999999999996,1.0,0,0
2022-02-26,Nizhny Novgorod,Ural,1,0,H,W,2021/22,19,1,1,1.47,0.0,0.0,0,1.5,0,1,1.5,0,1,1.0,-2.566666666666667,1.0,0,1
2022-02-26,Ural,Nizhny Novgorod,0,1,A,L,2021/22,19,-1,0,1.47,0.0,0.0,0,2.5,0,0,2.0,0,2,3.0,2.566666666666667,1.0,0,1
2022-02-26,FC Khimki,Dinamo Moscow,0,3,H,L,2021/22,19,-3,0,1.55,0.0,0.0,0,1.0,0,1,1.5,1,0,1.0,-9.233333333333334,1.0,0,1
2022-02-26,Dinamo Moscow,FC Khimki,3,0,A,W,2021/22,19,3,1,0.0,0.0,1.74,0,1.0,1,0,1.5,0,1,1.0,9.233333333333334,1.0,0,1
2022-02-26,Sochi,Arsenal Tula,2,0,H,W,2021/22,19,2,1,0.0,0.0,1.55,0,2.0,0,1,1.0,0,2,1.0,9.0,1.0,0,1
2022-02-26,Arsenal Tula,Sochi,0,2,A,L,2021/22,19,-2,0,1.55,0.0,0.0,0,1.0,0,0,2.0,0,3,1.0,-9.0,1.0,0,1
2022-02-26,Spartak Moscow,CSKA Moscow,0,2,H,L,2021/22,19,-2,0,0.0,0.0,2.59,0,1.0,1,1,1.5,1,0,1.0,-1.6999999999999997,0.0,0,1
2022-02-26,CSKA Moscow,Spartak Moscow,2,0,A,W,2021/22,19,2,1,0.0,0.0,2.46,0,1.0,1,0,1.0,1,1,3.0,1.6999999999999997,1.0,0,1
2022-02-27,Akhmat Grozny,Ufa,2,1,H,W,2021/22,19,1,1,0.0,0.0,2.07,0,1.0,0,1,1.0,0,1,2.0,5.483333333333333,0.0,0,1
2022-02-27,Ufa,Akhmat Grozny,1,2,A,L,2021/22,19,-1,1,1.6,0.0,0.0,0,1.5,0,0,0.5,0,0,1.0,-5.483333333333333,1.0,0,1
2022-02-28,Zenit St Petersburg,Rubin Kazan,3,2,H,W,2021/22,19,1,1,0.0,0.0,0.0,1,2.0,1,1,3.0,0,3,3.0,6.799999999999999,1.0,0,1
2022-02-28,Rubin Kazan,Zenit St Petersburg,2,3,A,L,2021/22,19,-1,1,1.76,0.0,0.0,0,2.0,0,0,1.0,1,1,1.0,-6.799999999999999,1.0,0,1
2022-05-03,CSKA Moscow,Nizhny Novgorod,1,0,H,W,2021/22,20,1,1,0.0,0.0,0.0,1,1.0,1,1,1.0,0,1,0.0,8.666666666666668,1.0,0,1
2022-05-03,Nizhny Novgorod,CSKA Moscow,0,1,A,L,2021/22,20,-1,0,0.0,0.0,0.0,1,0.5,0,0,0.5,1,0,2.0,-8.666666666666668,0.0,0,1
2022-06-03,Krylia Sovetov,Arsenal Tula,2,2,H,D,2021/22,20,0,1,0.0,0.0,0.0,1,0.0,0,1,2.0,0,4,0.0,2.6666666666666665,1.0,0,1
2022-06-03,Arsenal Tula,Krylia Sovetov,2,2,A,D,2021/22,20,0,1,0.0,0.0,0.0,1,1.0,0,0,1.0,0,2,2.0,-2.6666666666666665,1.0,0,1
2022-06-03,Lokomotiv Moscow,FC Khimki,3,2,H,W,2021/22,20,1,1,0.0,0.0,0.0,1,2.0,1,1,1.5,0,2,0.0,7.666666666666667,0.0,0,1
2022-06-03,FC Khimki,Lokomotiv Moscow,2,3,A,L,2021/22,20,-1,1,0.0,0.0,0.0,1,1.5,0,0,1.5,1,1,1.0,-7.666666666666667,0.0,0,1
2022-06-03,Dinamo Moscow,Spartak Moscow,0,2,H,L,2021/22,20,-2,0,0.0,0.0,0.0,1,2.0,1,1,1.5,1,2,1.0,2.999999999999999,1.0,0,1
2022-06-03,Spartak Moscow,Dinamo Moscow,2,0,A,W,2021/22,20,2,1,0.0,0.0,0.0,1,1.0,1,0,4.0,1,1,5.0,-2.999999999999999,1.0,0,1
2022-07-03,FK Krasnodar,Ural,2,1,H,W,2021/22,20,1,1,0.0,0.0,0.0,1,2.0,1,1,2.0,0,1,0.0,6.333333333333333,1.0,0,1
2022-07-03,Ural,FK Krasnodar,1,2,A,L,2021/22,20,-1,1,0.0,0.0,0.0,1,1.0,0,0,0.5,1,0,1.0,-6.333333333333333,0.0,0,1
2022-07-03,Zenit St Petersburg,Ufa,2,0,H,W,2021/22,20,2,1,0.0,0.0,0.0,1,0.0,1,1,1.0,0,2,0.0,13.333333333333332,1.0,0,1
2022-07-03,Ufa,Zenit St Petersburg,0,2,A,L,2021/22,20,-2,0,0.0,0.0,0.0,1,2.0,0,0,0.5,1,1,5.0,-13.333333333333332,1.0,0,1
2022-07-03,Rostov,Sochi,0,1,H,L,2021/22,20,-1,0,0.0,0.0,0.0,1,1.5,0,1,0.5,0,1,5.0,-7.333333333333334,1.0,0,1
2022-07-03,Sochi,Rostov,1,0,A,W,2021/22,20,1,1,0.0,0.0,0.0,1,2.5,0,0,0.5,0,1,2.0,7.333333333333334,1.0,0,1
2022-07-03,Akhmat Grozny,Rubin Kazan,1,2,H,L,2021/22,20,-1,1,0.0,0.0,0.0,1,0.5,0,1,2.5,0,5,1.0,0.6666666666666665,1.0,0,1
2022-07-03,Rubin Kazan,Akhmat Grozny,2,1,A,W,2021/22,20,1,1,0.0,0.0,0.0,1,0.5,0,0,0.5,0,0,1.0,-0.6666666666666665,1.0,0,1
2022-12-03,Ufa,Nizhny Novgorod,0,0,H,D,2021/22,21,0,0,0.0,0.0,0.0,1,0.5,0,1,2.0,0,1,2.0,-0.9999999999999996,1.0,0,1
2022-12-03,Nizhny Novgorod,Ufa,0,0,A,D,2021/22,21,0,0,0.0,0.0,0.0,1,2.0,0,0,1.0,0,2,2.0,0.9999999999999996,1.0,0,1
2022-12-03,Arsenal Tula,Dinamo Moscow,1,4,H,L,2021/22,21,-3,1,0.0,0.0,0.0,1,0.5,0,1,1.0,1,0,2.0,-9.8,1.0,0,1
2022-12-03,Dinamo Moscow,Arsenal Tula,4,1,A,W,2021/22,21,3,1,0.0,0.0,0.0,1,4.0,1,0,2.0,0,3,2.0,9.8,1.0,0,1
2022-12-03,Lokomotiv Moscow,CSKA Moscow,1,2,H,L,2021/22,21,-1,1,0.0,0.0,0.0,1,0.0,1,1,1.0,1,2,2.0,-0.4999999999999998,0.0,0,1
2022-12-03,CSKA Moscow,Lokomotiv Moscow,2,1,A,W,2021/22,21,1,1,0.0,0.0,0.0,1,1.0,1,0,1.5,1,2,2.0,0.4999999999999998,1.0,0,1
2022-03-13,Ural,Akhmat Grozny,0,0,H,D,2021/22,21,0,0,1.62,0.0,0.0,0,1.5,0,1,1.0,0,0,1.0,-5.199999999999999,0.0,0,1
2022-03-13,Akhmat Grozny,Ural,0,0,A,D,2021/22,21,0,0,1.45,0.0,0.0,0,2.0,0,0,2.0,0,3,2.0,5.199999999999999,1.0,0,1
2022-03-13,FC Khimki,Sochi,0,0,H,D,2021/22,21,0,0,1.54,0.0,0.0,0,0.5,0,1,1.0,0,1,1.0,-10.0,0.0,0,1
2022-03-13,Sochi,FC Khimki,0,0,A,D,2021/22,21,0,0,0.0,0.0,1.86,0,0.5,0,0,3.0,0,3,2.0,10.0,1.0,0,1
2022-03-13,Krylia Sovetov,Zenit St Petersburg,1,1,H,D,2021/22,21,0,1,1.46,0.0,0.0,0,0.5,0,1,1.0,1,0,0.0,-9.7,1.0,0,1
2022-03-13,Zenit St Petersburg,Krylia Sovetov,1,1,A,D,2021/22,21,0,1,0.0,0.0,1.74,0,1.5,1,0,1.0,0,2,1.0,9.7,1.0,0,1
2022-03-13,Spartak Moscow,FK Krasnodar,1,2,H,L,2021/22,21,-1,1,0.0,0.0,1.64,0,1.0,1,1,0.5,1,1,1.0,-0.39999999999999947,1.0,0,1
2022-03-13,FK Krasnodar,Spartak Moscow,2,1,A,W,2021/22,21,1,1,1.63,0.0,0.0,0,1.0,1,0,1.5,1,1,3.0,0.39999999999999947,1.0,0,1
2022-03-14,Rubin Kazan,Rostov,1,2,H,L,2021/22,21,-1,1,0.0,0.0,2.65,0,2.0,0,1,2.5,0,3,2.0,2.9000000000000004,1.0,0,1
2022-03-14,Rostov,Rubin Kazan,2,1,A,W,2021/22,21,1,1,1.51,0.0,0.0,0,1.0,0,0,3.0,0,0,1.0,-2.9000000000000004,0.0,0,1
2022-03-19,Ural,FC Khimki,0,1,H,L,2021/22,22,-1,0,0.0,0.0,2.45,0,0.5,0,1,1.5,0,0,0.0,0.7666666666666664,0.0,0,1
2022-03-19,FC Khimki,Ural,1,0,A,W,2021/22,22,1,1,1.77,0.0,0.0,0,0.5,0,0,1.0,0,0,2.0,-0.7666666666666664,0.0,0,1
